name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.McManus,00-0029822,no,DEN,K,,,,,,,,,,,30,24,494,72,27,0,27,0,27,,,,,,,,,,,,,26,1,26,1,26,,,,,,,,,,,,,,,,,,,
R.Dixon,00-0032943,no,DEN,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,23,828,73,3328,,,,,,,,,,,,,,,,,,,
C.Latimer,00-0031344,no,DEN,WR,,,,,,0,1,1,1,0,,,,,,,,,,104,118,0,8,0,,,,,,,,,,,,,,,,,,167,47,19,2,1,1,287,,,,,,,
I.McKenzie,00-0033466,no,DEN,WR,,,,,,2,3,6,3,0,,,,,,,,,,50,50,0,3,0,,,,,,,,,,,,,95,150,0,21,0,29,0,4,0,0,0,29,1,4,0,0,0,0,4
B.Roby,00-0031372,no,DEN,CB,7,1,1,1,35,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Wolfe,00-0029586,no,DEN,DE,14,0,0,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Davis,00-0031427,no,DEN,ILB,33,0,0,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Stewart,00-0027256,no,DEN,FS,11,0,3,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Barrett,00-0031101,no,DEN,OLB,6,2,0,4,30,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Simmons,00-0032971,no,DEN,SS,17,0,2,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Harris,00-0031270,no,DEN,DE,12,0,0,5.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Nelson,00-0031350,yes,DEN,ILB,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Harris,00-0028224,no,DEN,CB,7,1,2,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Peko,00-0024338,no,DEN,DT,15,0,0,1,24,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Miller,00-0027940,no,DEN,OLB,6,2,0,10.0,51,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Marshall,00-0029620,no,DEN,ILB,31,1,0,3,75,0,0,0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jarrett,00-0033668,yes,DEN,DT,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Talib,00-0026160,no,DEN,CB,8,1,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Parks,00-0032958,no,DEN,DB,15,0,1,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Gotsis,00-0033064,no,DEN,DT,13,0,0,1,26,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Rivers,00-0022942,no,LAC,QB,,,,,,1,5,8,5,-4,,,,,,,,,,,,,,,575,360,10,28,1,0,4515,,,,,,,,,,,,,,,,,,18,10,0,0,0,0,-2
M.Gordon,00-0032144,no,LAC,RB,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,27,58,4,0,0,476,284,326,114,8,0,0,1105
B.Oliver,00-0031277,no,LAC,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,6,0,0,0,26,35,60,0,0,0,0,83
K.Allen,00-0030279,no,LAC,WR,0,0,1,0,0,0,1,1,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,81,102,6,0,0,1393,2,9,0,0,0,0,9
Ty.Williams,00-0032160,no,LAC,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,233,43,4,0,0,728,,,,,,,
A.Gates,00-0021547,no,LAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,20,30,3,1,0,316,,,,,,,
A.Ekeler,00-0033699,no,LAC,RB,,,,,,2,0,2,0,0,,,,,,,,,,34,43,0,5,0,,,,,,,,,,,,,,,,,,166,29,27,3,0,0,279,47,148,56,2,0,0,260
T.Benjamin,00-0029269,no,LAC,WR,,,,,,0,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,111,196,65,27,1,379,166,34,4,0,0,567,13,88,0,0,0,0,96
C.Hayward,00-0029261,no,LAC,CB,7,1,4,0,33,0,0,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y.Koo,00-0033702,no,LAC,K,,,,,,,,,,,5,3,98,9,9,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Kaser,00-0032896,no,LAC,P,,,,,,,,,,,0,0,0,0,3,0,1,2,1,,,,,,,,,,,,,601,27,863,74,3560,,,,,,,,,,,,,,,,,,,
K.Emanuel,00-0032110,no,LAC,OLB,13,0,1,1.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Square,00-0030148,no,LAC,NT,6,0,0,0,13,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Philon,00-0032116,no,LAC,DE,15,1,0,4.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bosa,00-0033156,no,LAC,DE,17,4,0,12.0,53,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Boston,00-0031261,no,LAC,DB,23,0,5,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Rochell,00-0033588,no,LAC,DE,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Mebane,00-0025472,no,LAC,NT,15,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Addae,00-0030312,no,LAC,SS,30,0,0,0.5,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Phillips,00-0031404,no,LAC,SS,13,1,2,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Pullard,00-0032171,no,LAC,OLB,25,0,1,0,50,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Toomer,00-0029289,no,LAC,ILB,18,2,1,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Ingram,00-0029249,no,LAC,DE,13,1,0,10.5,42,0,0,0,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.McCain,00-0031208,no,LAC,DE,2,2,0,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Brown,00-0032895,no,LAC,ILB,22,0,0,0,54,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Verrett,00-0031334,no,LAC,CB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tr.Williams,00-0032916,no,LAC,CB,8,0,2,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ross,00-0033460,yes,CIN,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,0,0,0,12
R.Bullock,00-0029421,no,CIN,K,,,,,,,,,,,19,18,358,54,33,0,31,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Jones,00-0023441,no,CIN,CB,4,0,1,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,112,0,6,0,,,,,,,,,,,,,,
S.Williams,00-0030471,no,CIN,SS,15,0,1,0,33,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Miller,00-0033069,no,HOU,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,3,0,121,1,19,1,0,0,162,1,1,0,0,0,0,1
D.Cole,00-0033765,no,HOU,LB,15,0,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Collins,00-0032426,no,BAL,RB,,,,,,2,1,4,1,0,,,,,,,,,,25,27,0,2,0,,,,,,,,,,,,,,,,,,142,0,23,0,0,0,187,212,288,53,6,0,0,973
B.Watson,00-0022943,no,BAL,TE,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,42,61,4,1,0,522,,,,,,,
M.Humphrey,00-0033281,no,BAL,DB,4,0,2,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Onwuasor,00-0032573,no,BAL,ILB,23,1,0,1,65,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Williams,00-0033915,no,BAL,OLB,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Davis,00-0031938,no,BAL,DE,7,0,0,0.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Hogan,00-0032784,no,CLE,QB,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,75,46,5,4,0,0,517,,,,,,,,,,,,,,,,,,10,27,0,0,0,0,71
R.Higgins,00-0032977,no,CLE,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,56,27,2,0,0,312,1,4,0,0,0,0,4
R.Telfer,00-0031533,no,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,3,0,0,0,36,,,,,,,
N.Orchard,00-0031556,no,CLE,DE,11,1,0,2,14,0,1,0,1,0,,,,,,,,,,17,17,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Meder,00-0030697,no,CLE,DE,5,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Burgess,00-0032627,no,CLE,ILB,28,1,0,4,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Samuel,00-0033282,no,CAR,WR,,,,,,,,,,,,,,,,,,,,145,161,0,10,0,,,,,,,,,,,,,,,,,,79,0,15,0,0,0,115,4,64,0,0,0,0,64
E.Dickson,00-0027675,no,CAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,7,30,1,1,0,437,,,,,,,
C.Munnerlyn,00-0026944,no,CAR,DB,5,0,0,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Butler,00-0032967,no,CAR,DT,5,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ch.Johnson,00-0025470,no,CAR,DE,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Wright,00-0028027,no,BUF,DB,7,1,1,0,35,0,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Clay,00-0032115,no,BUF,WR,,,,,,1,1,3,1,0,,,,,,,,,,35,37,0,3,0,,,,,,,,,,,,,60,107,60,19,1,74,0,6,0,0,0,85,3,27,0,0,0,0,27
C.Thornton,00-0028424,no,BUF,DT,9,0,0,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dareus,00-0027941,no,BUF,NT,6,0,0,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Davis,00-0029053,no,BUF,DE,10,1,0,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Williams,00-0029793,no,IND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0,13,0,0,0,121,,,,,,,
D.Bond,00-0033256,yes,IND,OG,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Milton,00-0032353,no,IND,DB,0,0,0,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Ridgeway,00-0032402,no,IND,DT,9,0,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Johnson,00-0026164,no,ARI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,5,0,0,0,43,45,33,0,0,0,0,114
B.Golden,00-0029336,no,ARI,WR,,,,,,,,,,,,,,,,,,,,64,67,0,4,0,,,,,,,,,,,,,18,25,0,7,0,58,0,5,0,0,0,70,,,,,,,
C.Williams,00-0033933,no,ARI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,3,0,0,0,31,2,33,0,0,0,0,33
T.Niklas,00-0031044,no,ARI,TE,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,97,14,11,1,0,0,132,,,,,,,
B.Baker,00-0033890,no,ARI,SAF,14,2,0,1,45,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Pierre,00-0031914,no,ARI,DT,8,1,0,5.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Grant,00-0031731,no,JAX,RB,,,,,,1,0,1,0,0,,,,,,,,,,271,290,0,19,0,,,,,,,,,,,,,,,,,,41,0,3,0,0,0,41,30,170,64,2,0,0,248
K.Cole,00-0033681,no,JAX,WR,,,,,,1,1,2,1,0,,,,,,,,,,26,26,0,2,0,,,,,,,,,,,,,,,,,,423,92,42,3,0,0,748,,,,,,,
M.Bennett,00-0032154,yes,JAX,DT,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Fowler,00-0032130,no,TEN,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,0,0,4
D.Fluellen,00-0030711,no,TEN,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,0,0,0,21
J.Smith,00-0033858,no,TEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,56,18,2,0,0,157,,,,,,,
E.Weems,00-0024535,no,TEN,WR,,,,,,,,,,,,,,,,,,,,18,18,0,2,0,,,,,,,,,,,,,7,13,0,2,0,5,0,1,0,0,0,5,1,0,0,0,0,0,0
L.Sims,00-0032783,no,TEN,CB,3,1,1,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Casey,00-0028015,no,TEN,DE,19,1,0,6,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Riley,00-0032042,no,TEN,CB,4,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Sherman,00-0028074,no,KC,FB,,,,,,0,0,0,1,0,,,,,,,,,,7,7,0,1,0,,,,,,,,,,,,,,,,,,37,0,6,0,0,0,47,14,9,1,1,0,0,40
A.Hunt,00-0031743,no,KC,RB,,,,,,,,,,,,,,,,,,,,327,389,0,25,0,,,,,,,,,,,,,,,,,,31,0,4,0,0,0,31,8,9,0,0,0,0,23
C.Jones,00-0032762,no,KC,DE,11,4,1,6.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Nunez-Roches,00-0031957,no,KC,DT,11,0,0,0.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Wilson,00-0031943,no,KC,ILB,1,0,0,0,14,0,0,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Hollins,00-0033555,no,PHI,WR,,,,,,0,0,0,1,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,64,16,1,0,0,226,,,,,,,
L.Johnson,00-0030561,no,PHI,T,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Elliott,00-0033787,no,PHI,K,,,,,,,,,,,31,26,574,78,42,0,39,3,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Allen,00-0031089,no,PHI,DT,7,0,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Douglas,00-0033551,no,PHI,N/A,2,0,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hill,00-0030216,no,NO,TE,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,3,16,1,0,0,125,1,-8,0,0,0,0,-8
M.Hoomanawanui,00-0027732,no,NO,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,6,1,0,0,52,,,,,,,
S.Moore,00-0028767,no,NO,CB,0,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Bush,00-0027195,no,NO,DB,5,0,0,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Hendrickson,00-0033935,no,NO,DE,7,1,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Bell,00-0032939,no,NO,SS,21,2,0,4.5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Kikaha,00-0032056,no,NO,OLB,4,0,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Dorsett,00-0032208,no,NE,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,12,0,0,0,194,1,7,0,0,0,0,7
J.Hollister,00-0033387,no,NE,TE,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,4,0,0,0,42,1,5,0,0,0,0,5
J.Develin,00-0027925,no,NE,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,6,0,0,0,38,,,,,,,
D.Harmon,00-0030383,no,NE,FS,7,0,4,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jones,00-0032580,no,NE,CB,3,0,1,1,33,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Roberts,00-0032442,no,NE,OLB,23,0,0,2,45,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Watson,00-0031793,no,PIT,RB,,,,,,,,,,,,,,,,,,,,122,125,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,0,0,0,8
B.Dupree,00-0032146,no,PIT,OLB,10,0,0,5.5,29,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Keenum,00-0028986,no,MIN,QB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,481,325,7,22,1,1,3547,,,,,,,,,,,,,,,,,,40,124,9,1,0,0,160
C.Ham,00-0032918,no,MIN,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,7,0,0,0,68,7,8,1,1,0,0,13
B.Robison,00-0025489,no,MIN,DE,6,0,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Alexander,00-0032389,no,MIN,CB,3,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Fitzpatrick,00-0023682,no,TB,QB,,,,,,,,,,,,,,,,,,,,,,,,,126,74,3,5,2,0,828,,,,,,,,,,,,,,,,,,13,42,0,0,1,0,67
J.Winston,00-0031503,no,TB,QB,,,,,,7,7,15,7,-9,,,,,,,,,,,,,,,442,282,11,19,2,1,3504,,,,,,,,,,,,,,,,,,33,94,1,1,0,0,135
P.Barber,00-0032741,no,TB,RB,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,14,0,0,0,103,108,113,3,3,0,0,423
J.Rodgers,00-0028083,no,TB,RB,,,,,,,,,,,,,,,,,,,,109,130,0,9,0,,,,,,,,,,,,,,,,,,57,0,9,0,0,0,74,63,90,1,1,0,0,241
C.Sims III,00-0031390,no,TB,RB,,,,,,1,0,1,0,0,,,,,,,,,,32,32,0,2,0,,,,,,,,,,,,,,,,,,144,6,32,1,0,0,224,20,75,0,0,0,0,92
M.Evans,00-0031408,no,TB,WR,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,110,66,5,2,1,909,,,,,,,
A.Humphries,00-0032009,no,TB,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,19,29,0,5,0,288,16,59,1,0,0,620,1,6,0,0,0,0,6
C.Brate,00-0031273,no,TB,TE,,,,,,0,0,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,85,47,6,0,0,579,,,,,,,
O.Howard,00-0033879,no,TB,N/A,,,,,,2,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,123,23,5,0,0,380,,,,,,,
D.Jackson,00-0026189,no,TB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,29,48,2,2,0,640,3,38,0,0,0,0,38
A.Cross,00-0032745,no,TB,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,5,0,0,0,58,,,,,,,
L.David,00-0029562,no,TB,OLB,22,5,0,0,73,0,0,0,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Lynch,00-0031815,yes,TB,LB,0,0,0,0,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Folk,00-0025565,no,TB,K,,,,,,,,,,,11,6,124,18,9,0,7,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Anger,00-0029692,no,TB,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,22,796,59,2608,,,,,,,,,,,,,,,,,,,
B.Reedy,00-0030743,no,TB,WR,,,,,,0,2,1,2,0,,,,,,,,,,73,100,0,7,0,,,,,,,,,,,,,85,136,0,18,0,21,0,2,0,0,0,21,3,17,0,0,0,0,17
R.Smith,00-0032772,no,TB,CB,11,0,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Russell,00-0031948,no,TB,DE,4,0,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Gholston,00-0030386,no,TB,DE,17,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Ward,00-0027653,no,TB,SS,11,0,0,0,27,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.McDonald,00-0026964,no,TB,DT,11,0,0,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Beckwith,00-0033938,no,TB,ILB,13,1,0,1,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Alexander,00-0032109,no,TB,MLB,25,1,2,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Conte,00-0028031,no,TB,SS,14,2,1,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Hargreaves III,00-0032758,no,TB,CB,5,0,0,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Tandy,00-0029422,no,TB,SS,5,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Glanton,00-0031120,no,TB,OLB,7,1,0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Spence,00-0032952,no,TB,DE,4,1,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Grimes,00-0024183,no,TB,CB,4,0,3,0,43,0,0,0,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.McCoy,00-0027856,no,TB,DT,9,0,0,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.McClain,00-0027840,no,TB,DB,7,0,2,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Gentry,00-0033633,no,CHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,3,0,0,0,35,,,,,,,
